backend,snr_db,profile,attack,attack_profile,n,n_clean_correct,n_attacked_correct,n_attack_success,mean_linf,mean_l2,clean_acc_pct,attacked_acc_pct,cond_asr_pct,cond_asr_ci95_lo_pct,cond_asr_ci95_hi_pct
NPU,0,pgd/eps0.01,pgd,eps0.01,110,84,58,32,0.0002999840709062818,0.004552330028011673,76.36363636363637,52.72727272727272,38.095238095238095,28.446988389716342,48.78475602295372
NPU,0,pgd/eps0.03,pgd,eps0.03,110,84,26,64,0.0008999486395623082,0.012824050760404581,76.36363636363637,23.636363636363637,76.19047619047619,66.06473307381485,84.02542921831096
NPU,0,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,84,26,64,0.0008999486723702618,0.013514436366544477,76.36363636363637,23.636363636363637,76.19047619047619,66.06473307381485,84.02542921831096
NPU,0,difgsm/eps0.03_default,difgsm,eps0.03_default,110,84,27,63,0.0008999486877159182,0.013596024677496012,76.36363636363637,24.545454545454547,75.0,64.78552553489342,83.0278111984994
NPU,0,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,84,26,64,0.0008999486855992764,0.013636056003584052,76.36363636363637,23.636363636363637,76.19047619047619,66.06473307381485,84.02542921831096
NPU,0,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,84,26,64,0.0008999486781910272,0.01368490133265198,76.36363636363637,23.636363636363637,76.19047619047619,66.06473307381485,84.02542921831096
NPU,0,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,84,26,64,0.0008999486258041337,0.012860346661711236,76.36363636363637,23.636363636363637,76.19047619047619,66.06473307381485,84.02542921831096
NPU,0,tpgd/eps0.03_default,tpgd,eps0.03_default,110,84,53,37,0.00089994863003742,0.01272026504474602,76.36363636363637,48.18181818181818,44.047619047619044,33.92278217957345,54.69309002676157
NPU,0,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,84,37,52,0.0006432672713840465,0.007256040606922654,76.36363636363637,33.63636363636363,61.904761904761905,51.21524397704628,71.55301161028366
NPU,0,deepfool/package_default,deepfool,package_default,110,84,44,44,0.0015120024634101385,0.006338212532947054,76.36363636363637,40.0,52.38095238095239,41.83191843994158,62.721732677524415
NPU,0,fab/eps0.005,fab,eps0.005,110,84,85,1,1.388721906220089e-05,0.00021477353993596863,76.36363636363637,77.27272727272727,1.1904761904761905,0.21045289015878751,6.439699201788534
NPU,0,fab/eps0.01,fab,eps0.01,110,84,75,12,6.114317802711099e-05,0.0009138781820915205,76.36363636363637,68.18181818181817,14.285714285714285,8.364938218850575,23.330295019159657
NPU,0,fab/eps0.03,fab,eps0.03,110,84,55,32,0.00028853424247986004,0.0040637528226339275,76.36363636363637,50.0,38.095238095238095,28.446988389716342,48.78475602295372
NPU,0,square/eps0.03_default,square,eps0.03_default,110,84,38,52,0.0008167130975793101,0.013032052749955442,76.36363636363637,34.54545454545455,61.904761904761905,51.21524397704628,71.55301161028366
NPU,0,apgd/eps0.03_default,apgd,eps0.03_default,110,84,26,64,0.0008097386995689826,0.011599419724313413,76.36363636363637,23.636363636363637,76.19047619047619,66.06473307381485,84.02542921831096
NPU,0,apgdt/eps0.03_default,apgdt,eps0.03_default,110,84,24,65,0.0008097386842233261,0.011105186002276864,76.36363636363637,21.818181818181817,77.38095238095238,67.35289274916636,85.01409510169246
NPU,0,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,84,25,65,0.0008180417321537271,0.011739441210250943,76.36363636363637,22.727272727272727,77.38095238095238,67.35289274916636,85.01409510169246
NPU,0,ead/package_default,ead,package_default,110,84,45,42,0.0023435673750513155,0.0060683419569861315,76.36363636363637,40.909090909090914,50.0,39.543750035009765,60.456249964990235
NPU,0,ALL/ALL_24,ALL,ALL_24,2640,2016,1021,1115,0.000775668357798098,0.00960070724760207,76.36363636363637,38.67424242424242,55.307539682539684,53.12918478148227,57.46570543169087
NPU,2,fgsm/eps0.005,fgsm,eps0.005,110,86,81,10,0.00013945918075143255,0.002226480221460437,78.18181818181819,73.63636363636363,11.627906976744185,6.439976494342571,20.0973959478223
NPU,2,fgsm/eps0.01,fgsm,eps0.01,110,86,73,19,0.0002789163295263764,0.004452267280695064,78.18181818181819,66.36363636363637,22.093023255813954,14.624794489136717,31.947840014255917
NPU,2,fgsm/eps0.03,fgsm,eps0.03,110,86,38,54,0.0008367455098777527,0.013346523241224567,78.18181818181819,34.54545454545455,62.7906976744186,52.23363580204515,72.25390671723324
NPU,2,fgsm/eps0.05,fgsm,eps0.05,110,86,30,61,0.0013945758988318235,0.02222272349860176,78.18181818181819,27.27272727272727,70.93023255813954,60.60296195175814,79.46756217069736
NPU,2,bim/eps0.03_default,bim,eps0.03_default,110,86,30,62,0.0008367454749531563,0.012056923361325758,78.18181818181819,27.27272727272727,72.09302325581395,61.825209682018624,80.47145466946219
NPU,2,pgd/eps0.005,pgd,eps0.005,110,86,81,11,0.00013945916223081397,0.002160756499506481,78.18181818181819,73.63636363636363,12.790697674418606,7.294546819879526,21.468965851310656
NPU,2,pgd/eps0.01,pgd,eps0.01,110,86,69,22,0.00027891632211812816,0.004241274538534555,78.18181818181819,62.727272727272734,25.581395348837212,17.542950129698358,35.708105060770194
NPU,2,pgd/eps0.03,pgd,eps0.03,110,86,31,61,0.0008367454548450536,0.011977291970767705,78.18181818181819,28.18181818181818,70.93023255813954,60.60296195175814,79.46756217069736
NPU,2,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,86,32,61,0.0008367454913571345,0.012595644152977198,78.18181818181819,29.09090909090909,70.93023255813954,60.60296195175814,79.46756217069736
NPU,2,difgsm/eps0.03_default,difgsm,eps0.03_default,110,86,34,58,0.0008367454659574282,0.012664516405625728,78.18181818181819,30.909090909090907,67.44186046511628,56.97765718056292,76.41444625481665
NPU,2,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,86,31,62,0.0008367454913571337,0.0126927324824712,78.18181818181819,28.18181818181818,72.09302325581395,61.825209682018624,80.47145466946219
NPU,2,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,86,29,62,0.0008367454924154555,0.012748523242771578,78.18181818181819,26.36363636363636,72.09302325581395,61.825209682018624,80.47145466946219
NPU,2,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,86,31,62,0.0008367454611949801,0.012034753803163718,78.18181818181819,28.18181818181818,72.09302325581395,61.825209682018624,80.47145466946219
NPU,2,tpgd/eps0.03_default,tpgd,eps0.03_default,110,86,52,38,0.0008367454437326817,0.011923089225522444,78.18181818181819,47.27272727272727,44.18604651162791,34.16256631747516,54.706732537398295
NPU,2,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,86,39,52,0.0006419866729463757,0.007138412344134918,78.18181818181819,35.45454545454545,60.46511627906976,49.897526698784006,70.13773536244373
NPU,2,deepfool/package_default,deepfool,package_default,110,86,44,46,0.0015892785746307418,0.006738894345339298,78.18181818181819,40.0,53.48837209302325,43.02411599878987,63.654304688286025
NPU,2,fab/eps0.005,fab,eps0.005,110,86,82,6,1.3170284695326842e-05,0.00020181090402772932,78.18181818181819,74.54545454545455,6.976744186046512,3.236497351786072,14.396314174277574
NPU,2,fab/eps0.01,fab,eps0.01,110,86,75,14,5.6916328453954215e-05,0.0008425087893259345,78.18181818181819,68.18181818181817,16.27906976744186,9.952040412263214,25.48989294600289
NPU,2,fab/eps0.03,fab,eps0.03,110,86,50,39,0.0003050453291507059,0.004308760001140962,78.18181818181819,45.45454545454545,45.348837209302324,35.25142050420289,55.84401857969586
NPU,2,square/eps0.03_default,square,eps0.03_default,110,86,41,50,0.0007297571452164794,0.011642832316554568,78.18181818181819,37.27272727272727,58.139534883720934,47.58426436472954,67.99871723844758
NPU,2,apgd/eps0.03_default,apgd,eps0.03_default,110,86,29,62,0.0007222301062111415,0.010432240693483955,78.18181818181819,26.36363636363636,72.09302325581395,61.825209682018624,80.47145466946219
NPU,2,apgdt/eps0.03_default,apgdt,eps0.03_default,110,86,27,65,0.0007697165372188339,0.01058898374827079,78.18181818181819,24.545454545454547,75.5813953488372,65.53692879036903,83.43815624818771
NPU,2,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,86,26,65,0.0007804587255866601,0.01126645363343787,78.18181818181819,23.636363636363637,75.5813953488372,65.53692879036903,83.43815624818771
NPU,2,ead/package_default,ead,package_default,110,86,51,39,0.0024578817310446236,0.006376423172200243,78.18181818181819,46.36363636363636,45.348837209302324,35.25142050420289,55.84401857969586
NPU,2,ALL/ALL_24,ALL,ALL_24,2640,2064,1106,1081,0.0007428532339293414,0.00903670082802352,78.18181818181819,41.89393939393939,52.374031007751945,50.21694659253196,54.52229455630652
NPU,4,fgsm/eps0.005,fgsm,eps0.005,110,89,80,10,0.00012896898075595494,0.0020595854867926527,80.9090909090909,72.72727272727273,11.235955056179774,6.218676366882152,19.461191278656052
NPU,4,fgsm/eps0.01,fgsm,eps0.01,110,89,76,14,0.0002579361165936764,0.004118491821414315,80.9090909090909,69.0909090909091,15.730337078651685,9.607722097921384,24.688972487264564
NPU,4,fgsm/eps0.03,fgsm,eps0.03,110,89,45,46,0.0007738047702745446,0.012344010597602834,80.9090909090909,40.909090909090914,51.68539325842697,41.45040372503965,61.78090637732825
NPU,4,fgsm/eps0.05,fgsm,eps0.05,110,89,33,60,0.0012896746026605562,0.020549002687700716,80.9090909090909,30.0,67.41573033707866,57.13403285459206,76.25617153654295
NPU,4,bim/eps0.03_default,bim,eps0.03_default,110,89,32,57,0.0007738047379957509,0.011227974253283259,80.9090909090909,29.09090909090909,64.04494382022472,53.68521850687317,73.24236567952603
NPU,4,pgd/eps0.005,pgd,eps0.005,110,89,80,10,0.00012896896488113766,0.002002607907210853,80.9090909090909,72.72727272727273,11.235955056179774,6.218676366882152,19.461191278656052
NPU,4,pgd/eps0.01,pgd,eps0.01,110,89,71,19,0.00025793610865626455,0.00393172173591495,80.9090909090909,64.54545454545455,21.34831460674157,14.114687024752387,30.95304123499324
NPU,4,pgd/eps0.03,pgd,eps0.03,110,89,33,56,0.0007738047459331582,0.011153505099090612,80.9090909090909,30.0,62.92134831460674,52.546854097611416,72.22652335387585
NPU,4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,89,33,56,0.00077380477450783,0.011683308959684538,80.9090909090909,30.0,62.92134831460674,52.546854097611416,72.22652335387585
NPU,4,difgsm/eps0.03_default,difgsm,eps0.03_default,110,89,38,52,0.0007738047708037027,0.01174562704241406,80.9090909090909,34.54545454545455,58.42696629213483,48.04691516664702,68.10963534519249
NPU,4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,89,34,56,0.0007738047755661499,0.011770339661531778,80.9090909090909,30.909090909090907,62.92134831460674,52.546854097611416,72.22652335387585
NPU,4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,89,36,54,0.0007738047708037064,0.011801457011394829,80.9090909090909,32.72727272727273,60.67415730337079,50.28634843406101,70.17861554760239
NPU,4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,89,32,57,0.0007738047485789618,0.011172494897618842,80.9090909090909,29.09090909090909,64.04494382022472,53.68521850687317,73.24236567952603
NPU,4,tpgd/eps0.03_default,tpgd,eps0.03_default,110,89,59,33,0.0007738047321749827,0.01104671566493127,80.9090909090909,53.63636363636364,37.07865168539326,27.773476646124156,47.45314590238858
NPU,4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,89,37,52,0.0007898364988663228,0.008339737050175473,80.9090909090909,33.63636363636363,58.42696629213483,48.04691516664702,68.10963534519249
NPU,4,deepfool/package_default,deepfool,package_default,110,89,45,44,0.0018217474719593651,0.00802052911580668,80.9090909090909,40.909090909090914,49.43820224719101,39.291271906748555,59.63162472579548
NPU,4,fab/eps0.005,fab,eps0.005,110,89,82,7,1.023295626509819e-05,0.00015775022090629308,80.9090909090909,74.54545454545455,7.865168539325842,3.8619330931757894,15.355314347626608
NPU,4,fab/eps0.01,fab,eps0.01,110,89,78,11,3.410682574294802e-05,0.0005098654533254217,80.9090909090909,70.9090909090909,12.359550561797752,7.043444583719613,20.790629796730528
NPU,4,fab/eps0.03,fab,eps0.03,110,89,59,30,0.00026083945479262187,0.003655912473167189,80.9090909090909,53.63636363636364,33.70786516853933,24.742688328112894,44.021314015664025
NPU,4,square/eps0.03_default,square,eps0.03_default,110,89,49,41,0.0006225065359930008,0.009932382074274946,80.9090909090909,44.54545454545455,46.06741573033708,36.08954818482133,56.3707282429869
NPU,4,apgd/eps0.03_default,apgd,eps0.03_default,110,89,34,55,0.0005871885880795784,0.008484034375740662,80.9090909090909,30.909090909090907,61.79775280898876,51.41392792900943,71.20524278756588
NPU,4,apgdt/eps0.03_default,apgdt,eps0.03_default,110,89,33,56,0.0006087479791444845,0.008560497600777315,80.9090909090909,30.0,62.92134831460674,52.546854097611416,72.22652335387585
NPU,4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,89,31,60,0.0006273405230868302,0.009125599313350058,80.9090909090909,28.18181818181818,67.41573033707866,57.13403285459206,76.25617153654295
NPU,4,ead/package_default,ead,package_default,110,89,61,28,0.002564768250819924,0.006967528361432857,80.9090909090909,55.45454545454545,31.46067415730337,22.750896837627053,41.704692036325994
NPU,4,ALL/ALL_24,ALL,ALL_24,2640,2136,1191,964,0.0007064601118723563,0.0083483616193976,80.9090909090909,45.11363636363636,45.1310861423221,43.03134436214259,47.248309982365896
NPU,6,fgsm/eps0.005,fgsm,eps0.005,110,86,84,6,0.0001278740393568944,0.0020422019424255135,78.18181818181819,76.36363636363637,6.976744186046512,3.236497351786072,14.396314174277574
NPU,6,fgsm/eps0.01,fgsm,eps0.01,110,86,82,10,0.00025574622797478456,0.004083815265700849,78.18181818181819,74.54545454545455,11.627906976744185,6.439976494342571,20.0973959478223
NPU,6,fgsm/eps0.03,fgsm,eps0.03,110,86,56,36,0.0007672351933168627,0.012240941013971456,78.18181818181819,50.90909090909091,41.86046511627907,32.00128276155241,52.415735635270444
NPU,6,fgsm/eps0.05,fgsm,eps0.05,110,86,38,55,0.0012787254463711417,0.020374225266277742,78.18181818181819,34.54545454545455,63.95348837209303,53.41048855063251,73.30319419767117
NPU,6,bim/eps0.03_default,bim,eps0.03_default,110,86,41,50,0.0007672351811461691,0.011017551319673611,78.18181818181819,37.27272727272727,58.139534883720934,47.58426436472954,67.99871723844758
NPU,6,pgd/eps0.005,pgd,eps0.005,110,86,84,7,0.00012787397863572034,0.001980219795156901,78.18181818181819,76.36363636363637,8.13953488372093,3.99859229859802,15.860359456490936
NPU,6,pgd/eps0.01,pgd,eps0.01,110,86,78,13,0.00025574616474009727,0.0038860477062619093,78.18181818181819,70.9090909090909,15.11627906976744,9.052037372996752,24.163755756244036
NPU,6,pgd/eps0.03,pgd,eps0.03,110,86,39,52,0.0007672351647421946,0.010947419749572824,78.18181818181819,35.45454545454545,60.46511627906976,49.897526698784006,70.13773536244373
NPU,6,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,86,41,50,0.0007672351986084681,0.011498999951237937,78.18181818181819,37.27272727272727,58.139534883720934,47.58426436472954,67.99871723844758
NPU,6,difgsm/eps0.03_default,difgsm,eps0.03_default,110,86,43,47,0.0007672351943751837,0.011585164099762336,78.18181818181819,39.09090909090909,54.65116279069767,44.155981420304116,64.74857949579707
NPU,6,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,86,42,49,0.0007672351964918254,0.011572505825791796,78.18181818181819,38.18181818181819,56.97674418604651,46.436012573217674,66.92082880093415
NPU,6,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,86,42,49,0.0007672352007251099,0.01161734460514372,78.18181818181819,38.18181818181819,56.97674418604651,46.436012573217674,66.92082880093415
NPU,6,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,86,41,50,0.0007672351631547118,0.010969093522395551,78.18181818181819,37.27272727272727,58.139534883720934,47.58426436472954,67.99871723844758
NPU,6,tpgd/eps0.03_default,tpgd,eps0.03_default,110,86,61,30,0.0007672351763837264,0.010814456633207422,78.18181818181819,55.45454545454545,34.883720930232556,25.653531818332958,45.406645204338055
NPU,6,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,86,38,53,0.000814413414760022,0.008262300884218659,78.18181818181819,34.54545454545455,61.627906976744185,51.0626822596434,71.19872003060966
NPU,6,deepfool/package_default,deepfool,package_default,110,86,47,40,0.0018870277676878984,0.008007548508943346,78.18181818181819,42.72727272727273,46.51162790697674,36.34569531171395,56.97588400121011
NPU,6,fab/eps0.005,fab,eps0.005,110,86,85,2,1.1940027417781708e-05,0.000182660139723595,78.18181818181819,77.27272727272727,2.3255813953488373,0.6400792019477797,8.088171408014642
NPU,6,fab/eps0.01,fab,eps0.01,110,86,83,4,2.1377800095991097e-05,0.0003222774395282169,78.18181818181819,75.45454545454545,4.651162790697675,1.823367317295907,11.357163750717127
NPU,6,fab/eps0.03,fab,eps0.03,110,86,65,22,0.00028013996965121386,0.003910632344571146,78.18181818181819,59.09090909090909,25.581395348837212,17.542950129698358,35.708105060770194
NPU,6,square/eps0.03_default,square,eps0.03_default,110,86,43,45,0.0006056270435113447,0.009659908704104672,78.18181818181819,39.09090909090909,52.32558139534884,41.89764160545851,62.554638852592106
NPU,6,apgd/eps0.03_default,apgd,eps0.03_default,110,86,37,53,0.0005882009377025406,0.008450636732691743,78.18181818181819,33.63636363636363,61.627906976744185,51.0626822596434,71.19872003060966
NPU,6,apgdt/eps0.03_default,apgdt,eps0.03_default,110,86,37,53,0.0006064904827243203,0.008461866590001843,78.18181818181819,33.63636363636363,61.627906976744185,51.0626822596434,71.19872003060966
NPU,6,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,86,36,55,0.0006200751400848658,0.008952071850660341,78.18181818181819,32.72727272727273,63.95348837209303,53.41048855063251,73.30319419767117
NPU,6,ead/package_default,ead,package_default,110,86,48,39,0.0025834914788984286,0.007078899965827857,78.18181818181819,43.63636363636363,45.348837209302324,35.25142050420289,55.84401857969586
NPU,6,ALL/ALL_24,ALL,ALL_24,2640,2064,1291,870,0.0007070777745232207,0.008246616244035459,78.18181818181819,48.90151515151515,42.151162790697676,40.037312487801536,44.29417595889574
NPU,8,fgsm/eps0.005,fgsm,eps0.005,110,91,84,8,0.00012251323575827774,0.0019561558369207955,82.72727272727273,76.36363636363637,8.791208791208792,4.5219666669263106,16.39881071346373
NPU,8,fgsm/eps0.01,fgsm,eps0.01,110,91,69,23,0.00024502478799227364,0.003911364046772048,82.72727272727273,62.727272727272734,25.274725274725274,17.472595343886432,35.0798710843476
NPU,8,fgsm/eps0.03,fgsm,eps0.03,110,91,49,44,0.0007350712220861327,0.011721962068060535,82.72727272727273,44.54545454545455,48.35164835164835,38.36068307058106,58.476148024634554
NPU,8,fgsm/eps0.05,fgsm,eps0.05,110,91,37,56,0.0012251187433403538,0.01950844162228428,82.72727272727273,33.63636363636363,61.53846153846154,51.26857717570245,70.87360515778835
NPU,8,bim/eps0.03_default,bim,eps0.03_default,110,91,37,56,0.0007350711771074882,0.010625261440873097,82.72727272727273,33.63636363636363,61.53846153846154,51.26857717570245,70.87360515778835
NPU,8,pgd/eps0.005,pgd,eps0.005,110,91,83,9,0.00012251322517506673,0.0018981983440673664,82.72727272727273,75.45454545454545,9.89010989010989,5.290804058720921,17.738752591525387
NPU,8,pgd/eps0.01,pgd,eps0.01,110,91,67,26,0.00024502475306767727,0.0037210820687256945,82.72727272727273,60.909090909090914,28.57142857142857,20.30608259873361,38.572721639069215
NPU,8,pgd/eps0.03,pgd,eps0.03,110,91,38,54,0.0007350711781658063,0.01052972389046436,82.72727272727273,34.54545454545455,59.34065934065934,49.069248026578855,68.8553757671994
NPU,8,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,91,40,53,0.0007350711913948219,0.01108413117683742,82.72727272727273,36.36363636363637,58.24175824175825,47.976979126386425,67.83886539753556
NPU,8,difgsm/eps0.03_default,difgsm,eps0.03_default,110,91,42,51,0.0007350712257902563,0.011122385840016286,82.72727272727273,38.18181818181819,56.043956043956044,45.80695230915244,65.79133367505703
NPU,8,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,91,40,53,0.0007350712056821573,0.011169396027583916,82.72727272727273,36.36363636363637,58.24175824175825,47.976979126386425,67.83886539753556
NPU,8,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,91,40,53,0.000735071199332231,0.011190860688855653,82.72727272727273,36.36363636363637,58.24175824175825,47.976979126386425,67.83886539753556
NPU,8,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,91,38,55,0.0007350711749908437,0.010582676906646604,82.72727272727273,34.54545454545455,60.43956043956044,50.16642594838488,69.86697711524965
NPU,8,tpgd/eps0.03_default,tpgd,eps0.03_default,110,91,59,32,0.0007350711411245672,0.010387160159139425,82.72727272727273,53.63636363636364,35.16483516483517,26.13712913278969,45.39435072415074
NPU,8,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,91,37,54,0.000775505784920117,0.007702777007990504,82.72727272727273,33.63636363636363,59.34065934065934,49.069248026578855,68.8553757671994
NPU,8,deepfool/package_default,deepfool,package_default,110,91,44,47,0.001839733975727739,0.007961336888547471,82.72727272727273,40.0,51.64835164835166,41.52385197536545,61.63931692941895
NPU,8,fab/eps0.005,fab,eps0.005,110,91,88,3,5.105196429543535e-06,7.829550580549301e-05,82.72727272727273,80.0,3.296703296703297,1.1274202463345788,9.249460784774133
NPU,8,fab/eps0.01,fab,eps0.01,110,91,76,15,4.5480018095317316e-05,0.0006684136371512996,82.72727272727273,69.0909090909091,16.483516483516482,10.251340708451503,25.4308915609324
NPU,8,fab/eps0.03,fab,eps0.03,110,91,61,30,0.00023362306449347398,0.0032504965865536558,82.72727272727273,55.45454545454545,32.967032967032964,24.170756721723365,43.14316459550452
NPU,8,square/eps0.03_default,square,eps0.03_default,110,91,48,44,0.000567694875644481,0.009050794094984767,82.72727272727273,43.63636363636363,48.35164835164835,38.36068307058106,58.476148024634554
NPU,8,apgd/eps0.03_default,apgd,eps0.03_default,110,91,35,57,0.0005514679603616926,0.007952970129686524,82.72727272727273,31.818181818181817,62.637362637362635,52.37577479753555,71.87518680581151
NPU,8,apgdt/eps0.03_default,apgdt,eps0.03_default,110,91,35,58,0.0005667169303209569,0.007879368163291026,82.72727272727273,31.818181818181817,63.73626373626373,53.488101303096755,72.87163957010657
NPU,8,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,91,35,58,0.0005732536072503726,0.008293727192879016,82.72727272727273,31.818181818181817,63.73626373626373,53.488101303096755,72.87163957010657
NPU,8,ead/package_default,ead,package_default,110,91,55,37,0.0026315858037295227,0.007085372342474029,82.72727272727273,50.0,40.65934065934066,31.1446242328006,50.93075197342115
NPU,8,ALL/ALL_24,ALL,ALL_24,2640,2184,1237,976,0.0006819167782492154,0.007888847986108803,82.72727272727273,46.85606060606061,44.68864468864469,42.614640058334984,46.7813015857036
NPU,10,fgsm/eps0.005,fgsm,eps0.005,110,84,78,10,0.00012448843229897056,0.0019880584546957,76.36363636363637,70.9090909090909,11.904761904761903,6.5964782536511,20.54510386689315
NPU,10,fgsm/eps0.01,fgsm,eps0.01,110,84,66,22,0.0002489751805445027,0.003975247454152141,76.36363636363637,60.0,26.190476190476193,17.97835031577335,36.48513850956681
NPU,10,fgsm/eps0.03,fgsm,eps0.03,110,84,47,41,0.0007469221806703446,0.01191582480360834,76.36363636363637,42.72727272727273,48.80952380952381,38.40817181332218,59.315002627944814
NPU,10,fgsm/eps0.05,fgsm,eps0.05,110,84,35,53,0.0012448703737886618,0.01983548318967219,76.36363636363637,31.818181818181817,63.095238095238095,52.415041605806614,72.63003954025629
NPU,10,bim/eps0.03_default,bim,eps0.03_default,110,84,43,45,0.0007469221737912564,0.010821020471948072,76.36363636363637,39.09090909090909,53.57142857142857,42.98452712277692,63.84594955342207
NPU,10,pgd/eps0.005,pgd,eps0.005,110,84,77,10,0.00012448841959911705,0.001932094577403519,76.36363636363637,70.0,11.904761904761903,6.5964782536511,20.54510386689315
NPU,10,pgd/eps0.01,pgd,eps0.01,110,84,63,25,0.0002489751741945764,0.003789480182934839,76.36363636363637,57.27272727272727,29.761904761904763,21.044679186262584,40.24928631527654
NPU,10,pgd/eps0.03,pgd,eps0.03,110,84,43,46,0.0007469221409833018,0.01074646454812446,76.36363636363637,39.09090909090909,54.761904761904766,44.142846686988804,64.96445554794317
NPU,10,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,84,42,46,0.0007469222018367655,0.01124237581071524,76.36363636363637,38.18181818181819,54.761904761904766,44.142846686988804,64.96445554794317
NPU,10,difgsm/eps0.03_default,difgsm,eps0.03_default,110,84,45,42,0.0007469221663830083,0.011305278099395964,76.36363636363637,40.909090909090914,50.0,39.543750035009765,60.456249964990235
NPU,10,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,84,43,45,0.0007469222039534082,0.011338164924051227,76.36363636363637,39.09090909090909,53.57142857142857,42.98452712277692,63.84594955342207
NPU,10,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,84,43,45,0.0007469221917827146,0.011381996482271992,76.36363636363637,39.09090909090909,53.57142857142857,42.98452712277692,63.84594955342207
NPU,10,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,84,44,45,0.0007469221642663664,0.010758594622496806,76.36363636363637,40.0,53.57142857142857,42.98452712277692,63.84594955342207
NPU,10,tpgd/eps0.03_default,tpgd,eps0.03_default,110,84,58,29,0.0007469221415124618,0.010738313248888963,76.36363636363637,52.72727272727272,34.523809523809526,25.23486284686916,45.166404889601935
NPU,10,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,84,38,50,0.0006890831689815482,0.006936016665462104,76.36363636363637,34.54545454545455,59.523809523809526,48.83404055387379,69.38056391599015
NPU,10,deepfool/package_default,deepfool,package_default,110,84,46,41,0.0017298670877194074,0.0073077397779508155,76.36363636363637,41.81818181818181,48.80952380952381,38.40817181332218,59.315002627944814
NPU,10,fab/eps0.005,fab,eps0.005,110,84,80,6,1.0045870492994423e-05,0.00015476330455191757,76.36363636363637,72.72727272727273,7.142857142857142,3.3145358330644368,14.719744052547846
NPU,10,fab/eps0.01,fab,eps0.01,110,84,73,14,4.7278413496138056e-05,0.0007098320201202647,76.36363636363637,66.36363636363637,16.666666666666664,10.195649348099849,26.05323500737637
NPU,10,fab/eps0.03,fab,eps0.03,110,84,61,26,0.00025119409917596333,0.0035279046762494233,76.36363636363637,55.45454545454545,30.952380952380953,22.081781137605915,41.489009922666206
NPU,10,square/eps0.03_default,square,eps0.03_default,110,84,51,36,0.0006117046228609549,0.009755595384251574,76.36363636363637,46.36363636363636,42.857142857142854,32.81580631787752,53.52324032972452
NPU,10,apgd/eps0.03_default,apgd,eps0.03_default,110,84,43,46,0.0005813512591306038,0.008420115083519147,76.36363636363637,39.09090909090909,54.761904761904766,44.142846686988804,64.96445554794317
NPU,10,apgdt/eps0.03_default,apgdt,eps0.03_default,110,84,38,50,0.0006079662802882726,0.008423678397310867,76.36363636363637,34.54545454545455,59.523809523809526,48.83404055387379,69.38056391599015
NPU,10,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,84,35,53,0.0006138363763139239,0.008928368856791562,76.36363636363637,31.818181818181817,63.095238095238095,52.415041605806614,72.63003954025629
NPU,10,ead/package_default,ead,package_default,110,84,58,29,0.002409995855255512,0.006474395814372856,76.36363636363637,52.72727272727272,34.523809523809526,25.23486284686916,45.166404889601935
NPU,10,ALL/ALL_24,ALL,ALL_24,2640,2016,1250,855,0.0006777675074716989,0.008016950285455833,76.36363636363637,47.34848484848485,42.410714285714285,40.26980856165136,44.58048861016646
