backend,snr_db,profile,attack,attack_profile,topk,n,n_clean_correct,n_attack_success,n_recovered,n_defended_correct,n_retained,n_retained_nodef,n_clean_topk_correct,n_clean_degraded,recovery_pct,recovery_ci95_lo_pct,recovery_ci95_hi_pct,defended_acc_pct,retention_pct,retention_nodef_pct,retention_gain_pp,clean_topk_acc_pct,clean_degradation_pct
NPU,2,square/eps0.03_default,square,eps0.03_default,30,110,86,50,11,40,36,36,76,13,22.0,12.753786224302289,35.24181568945956,36.36363636363637,41.86046511627907,41.86046511627907,0.0,69.0909090909091,15.11627906976744
NPU,2,square/eps0.03_default,square,eps0.03_default,40,110,86,50,11,42,38,36,81,7,22.0,12.753786224302289,35.24181568945956,38.18181818181819,44.18604651162791,41.86046511627907,2.3255813953488342,73.63636363636363,8.13953488372093
NPU,2,apgd/eps0.03_default,apgd,eps0.03_default,10,110,86,62,13,31,28,24,35,55,20.967741935483872,12.683870286313342,32.63945113965444,28.18181818181818,32.55813953488372,27.906976744186046,4.651162790697676,31.818181818181817,63.95348837209303
NPU,2,apgd/eps0.03_default,apgd,eps0.03_default,20,110,86,62,6,35,30,24,63,27,9.67741935483871,4.51112577973332,19.54904286744415,31.818181818181817,34.883720930232556,27.906976744186046,6.97674418604651,57.27272727272727,31.3953488372093
NPU,2,apgd/eps0.03_default,apgd,eps0.03_default,30,110,86,62,6,36,30,24,76,13,9.67741935483871,4.51112577973332,19.54904286744415,32.72727272727273,34.883720930232556,27.906976744186046,6.97674418604651,69.0909090909091,15.11627906976744
NPU,2,apgd/eps0.03_default,apgd,eps0.03_default,40,110,86,62,6,35,30,24,81,7,9.67741935483871,4.51112577973332,19.54904286744415,31.818181818181817,34.883720930232556,27.906976744186046,6.97674418604651,73.63636363636363,8.13953488372093
NPU,2,apgdt/eps0.03_default,apgdt,eps0.03_default,10,110,86,65,12,31,27,21,35,55,18.461538461538463,10.888765378062985,29.554222582704913,28.18181818181818,31.3953488372093,24.418604651162788,6.976744186046513,31.818181818181817,63.95348837209303
NPU,2,apgdt/eps0.03_default,apgdt,eps0.03_default,20,110,86,65,6,32,27,21,63,27,9.230769230769232,4.299450413746196,18.712216950173293,29.09090909090909,31.3953488372093,24.418604651162788,6.976744186046513,57.27272727272727,31.3953488372093
NPU,2,apgdt/eps0.03_default,apgdt,eps0.03_default,30,110,86,65,7,34,28,21,76,13,10.76923076923077,5.315354431925605,20.601533031468616,30.909090909090907,32.55813953488372,24.418604651162788,8.139534883720934,69.0909090909091,15.11627906976744
NPU,2,apgdt/eps0.03_default,apgdt,eps0.03_default,40,110,86,65,8,34,29,21,81,7,12.307692307692308,6.370391444937325,22.451716117931635,30.909090909090907,33.72093023255814,24.418604651162788,9.302325581395351,73.63636363636363,8.13953488372093
NPU,2,autoattack/eps0.03_standard,autoattack,eps0.03_standard,10,110,86,65,14,31,28,21,35,55,21.53846153846154,13.286637631048947,32.966790528668426,28.18181818181818,32.55813953488372,24.418604651162788,8.139534883720934,31.818181818181817,63.95348837209303
NPU,2,autoattack/eps0.03_standard,autoattack,eps0.03_standard,20,110,86,65,6,34,26,21,63,27,9.230769230769232,4.299450413746196,18.712216950173293,30.909090909090907,30.23255813953488,24.418604651162788,5.813953488372093,57.27272727272727,31.3953488372093
NPU,2,autoattack/eps0.03_standard,autoattack,eps0.03_standard,30,110,86,65,7,33,28,21,76,13,10.76923076923077,5.315354431925605,20.601533031468616,30.0,32.55813953488372,24.418604651162788,8.139534883720934,69.0909090909091,15.11627906976744
NPU,2,autoattack/eps0.03_standard,autoattack,eps0.03_standard,40,110,86,65,5,30,25,21,81,7,7.6923076923076925,3.330301045885137,16.776146218559614,27.27272727272727,29.069767441860467,24.418604651162788,4.651162790697679,73.63636363636363,8.13953488372093
NPU,2,ead/package_default,ead,package_default,10,110,86,39,11,35,31,47,35,55,28.205128205128204,16.543325013943296,43.77561732247738,31.818181818181817,36.04651162790697,54.65116279069767,-18.604651162790695,31.818181818181817,63.95348837209303
NPU,2,ead/package_default,ead,package_default,20,110,86,39,14,49,44,47,63,27,35.8974358974359,22.741884696491105,51.5821368153105,44.54545454545455,51.162790697674424,54.65116279069767,-3.4883720930232442,57.27272727272727,31.3953488372093
NPU,2,ead/package_default,ead,package_default,30,110,86,39,19,61,57,47,76,13,48.717948717948715,33.86492878313309,63.800891354303424,55.45454545454545,66.27906976744185,54.65116279069767,11.627906976744185,69.0909090909091,15.11627906976744
NPU,2,ead/package_default,ead,package_default,40,110,86,39,25,65,62,47,81,7,64.1025641025641,48.4178631846895,77.2581153035089,59.09090909090909,72.09302325581395,54.65116279069767,17.441860465116278,73.63636363636363,8.13953488372093
NPU,2,ALL/ALL_24,ALL,ALL_24,10,2640,2064,1081,259,797,702,983,840,1320,23.959296947271046,21.509842106791133,26.59318049116234,30.189393939393938,34.01162790697674,47.62596899224806,-13.61434108527132,31.818181818181817,63.95348837209303
NPU,2,ALL/ALL_24,ALL,ALL_24,20,2640,2064,1081,176,1035,909,983,1512,648,16.28122109158187,14.200393662486091,18.60085584711974,39.20454545454545,44.0406976744186,47.62596899224806,-3.5852713178294593,57.27272727272727,31.3953488372093
NPU,2,ALL/ALL_24,ALL,ALL_24,30,2640,2064,1081,212,1171,1053,983,1824,312,19.611470860314522,17.353842839230495,22.084320299056238,44.3560606060606,51.01744186046512,47.62596899224806,3.3914728682170576,69.0909090909091,15.11627906976744
NPU,2,ALL/ALL_24,ALL,ALL_24,40,2640,2064,1081,211,1199,1098,983,1944,168,19.518963922294173,17.265867465137507,21.987936961241424,45.416666666666664,53.19767441860465,47.62596899224806,5.571705426356587,73.63636363636363,8.13953488372093
NPU,4,fgsm/eps0.005,fgsm,eps0.005,10,110,89,10,5,35,33,79,35,56,50.0,23.65895936154873,76.34104063845126,31.818181818181817,37.07865168539326,88.76404494382022,-51.68539325842696,31.818181818181817,62.92134831460674
NPU,4,fgsm/eps0.005,fgsm,eps0.005,20,110,89,10,4,69,67,79,75,17,40.0,16.817758120350966,68.73304525498135,62.727272727272734,75.28089887640449,88.76404494382022,-13.483146067415731,68.18181818181817,19.101123595505616
NPU,4,fgsm/eps0.005,fgsm,eps0.005,30,110,89,10,5,78,77,79,81,9,50.0,23.65895936154873,76.34104063845126,70.9090909090909,86.51685393258427,88.76404494382022,-2.247191011235955,73.63636363636363,10.112359550561797
NPU,4,fgsm/eps0.005,fgsm,eps0.005,40,110,89,10,4,81,79,79,88,3,40.0,16.817758120350966,68.73304525498135,73.63636363636363,88.76404494382022,88.76404494382022,0.0,80.0,3.3707865168539324
NPU,4,fgsm/eps0.01,fgsm,eps0.01,10,110,89,14,8,34,32,75,35,56,57.14285714285714,32.59026690286936,78.61949006959948,30.909090909090907,35.95505617977528,84.26966292134831,-48.31460674157303,31.818181818181817,62.92134831460674
NPU,4,fgsm/eps0.01,fgsm,eps0.01,20,110,89,14,6,65,63,75,75,17,42.857142857142854,21.380509930400528,67.40973309713064,59.09090909090909,70.78651685393258,84.26966292134831,-13.483146067415731,68.18181818181817,19.101123595505616
NPU,4,fgsm/eps0.01,fgsm,eps0.01,30,110,89,14,4,72,69,75,81,9,28.57142857142857,11.721187910109098,54.64954117248438,65.45454545454545,77.52808988764045,84.26966292134831,-6.741573033707866,73.63636363636363,10.112359550561797
NPU,4,fgsm/eps0.01,fgsm,eps0.01,40,110,89,14,4,73,71,75,88,3,28.57142857142857,11.721187910109098,54.64954117248438,66.36363636363637,79.7752808988764,84.26966292134831,-4.49438202247191,80.0,3.3707865168539324
NPU,4,fgsm/eps0.03,fgsm,eps0.03,10,110,89,46,13,33,31,43,35,56,28.26086956521739,17.32404154491407,42.548835730293774,30.0,34.831460674157306,48.31460674157304,-13.483146067415731,31.818181818181817,62.92134831460674
NPU,4,fgsm/eps0.03,fgsm,eps0.03,20,110,89,46,6,41,40,43,75,17,13.043478260869565,6.117757137492025,25.666134230361333,37.27272727272727,44.9438202247191,48.31460674157304,-3.37078651685394,68.18181818181817,19.101123595505616
NPU,4,fgsm/eps0.03,fgsm,eps0.03,30,110,89,46,4,44,42,43,81,9,8.695652173913043,3.4335311876707477,20.32493563522418,40.0,47.19101123595505,48.31460674157304,-1.1235955056179847,73.63636363636363,10.112359550561797
NPU,4,fgsm/eps0.03,fgsm,eps0.03,40,110,89,46,3,48,46,43,88,3,6.521739130434782,2.242745446634356,17.50300910378136,43.63636363636363,51.68539325842697,48.31460674157304,3.370786516853933,80.0,3.3707865168539324
NPU,4,fgsm/eps0.05,fgsm,eps0.05,10,110,89,60,14,32,31,29,35,56,23.333333333333332,14.43943161843107,35.436511340392016,29.09090909090909,34.831460674157306,32.58426966292135,2.247191011235955,31.818181818181817,62.92134831460674
NPU,4,fgsm/eps0.05,fgsm,eps0.05,20,110,89,60,8,36,33,29,75,17,13.333333333333334,6.914026978309641,24.165394590072104,32.72727272727273,37.07865168539326,32.58426966292135,4.49438202247191,68.18181818181817,19.101123595505616
NPU,4,fgsm/eps0.05,fgsm,eps0.05,30,110,89,60,5,34,31,29,81,9,8.333333333333332,3.611992405048589,18.06916846811248,30.909090909090907,34.831460674157306,32.58426966292135,2.247191011235955,73.63636363636363,10.112359550561797
NPU,4,fgsm/eps0.05,fgsm,eps0.05,40,110,89,60,5,36,32,29,88,3,8.333333333333332,3.611992405048589,18.06916846811248,32.72727272727273,35.95505617977528,32.58426966292135,3.370786516853933,80.0,3.3707865168539324
NPU,4,bim/eps0.03_default,bim,eps0.03_default,10,110,89,57,15,34,32,32,35,56,26.31578947368421,16.645642421847707,38.97682641526373,30.909090909090907,35.95505617977528,35.95505617977528,0.0,31.818181818181817,62.92134831460674
NPU,4,bim/eps0.03_default,bim,eps0.03_default,20,110,89,57,6,35,34,32,75,17,10.526315789473683,4.914398953912691,21.123049107939725,31.818181818181817,38.20224719101123,35.95505617977528,2.247191011235948,68.18181818181817,19.101123595505616
NPU,4,bim/eps0.03_default,bim,eps0.03_default,30,110,89,57,5,36,36,32,81,9,8.771929824561402,3.805111076663829,18.945112454604246,32.72727272727273,40.44943820224719,35.95505617977528,4.494382022471903,73.63636363636363,10.112359550561797
NPU,4,bim/eps0.03_default,bim,eps0.03_default,40,110,89,57,5,37,37,32,88,3,8.771929824561402,3.805111076663829,18.945112454604246,33.63636363636363,41.57303370786517,35.95505617977528,5.617977528089888,80.0,3.3707865168539324
NPU,4,pgd/eps0.005,pgd,eps0.005,10,110,89,10,5,35,33,79,35,56,50.0,23.65895936154873,76.34104063845126,31.818181818181817,37.07865168539326,88.76404494382022,-51.68539325842696,31.818181818181817,62.92134831460674
NPU,4,pgd/eps0.005,pgd,eps0.005,20,110,89,10,4,71,69,79,75,17,40.0,16.817758120350966,68.73304525498135,64.54545454545455,77.52808988764045,88.76404494382022,-11.235955056179776,68.18181818181817,19.101123595505616
NPU,4,pgd/eps0.005,pgd,eps0.005,30,110,89,10,5,77,76,79,81,9,50.0,23.65895936154873,76.34104063845126,70.0,85.39325842696628,88.76404494382022,-3.37078651685394,73.63636363636363,10.112359550561797
NPU,4,pgd/eps0.005,pgd,eps0.005,40,110,89,10,5,82,80,79,88,3,50.0,23.65895936154873,76.34104063845126,74.54545454545455,89.8876404494382,88.76404494382022,1.1235955056179705,80.0,3.3707865168539324
NPU,4,pgd/eps0.01,pgd,eps0.01,10,110,89,19,11,33,32,70,35,56,57.89473684210527,36.275551465160106,76.85837960796962,30.0,35.95505617977528,78.65168539325843,-42.69662921348315,31.818181818181817,62.92134831460674
NPU,4,pgd/eps0.01,pgd,eps0.01,20,110,89,19,9,67,65,70,75,17,47.368421052631575,27.329505487448547,68.29251748817488,60.909090909090914,73.03370786516854,78.65168539325843,-5.617977528089895,68.18181818181817,19.101123595505616
NPU,4,pgd/eps0.01,pgd,eps0.01,30,110,89,19,6,70,67,70,81,9,31.57894736842105,15.364171004428599,53.98998982493537,63.63636363636363,75.28089887640449,78.65168539325843,-3.37078651685394,73.63636363636363,10.112359550561797
NPU,4,pgd/eps0.01,pgd,eps0.01,40,110,89,19,8,72,70,70,88,3,42.10526315789473,23.14162039203038,63.72444853483989,65.45454545454545,78.65168539325843,78.65168539325843,0.0,80.0,3.3707865168539324
NPU,4,pgd/eps0.03,pgd,eps0.03,10,110,89,56,14,35,32,33,35,56,25.0,15.516915222973843,37.69289200143193,31.818181818181817,35.95505617977528,37.07865168539326,-1.1235955056179776,31.818181818181817,62.92134831460674
NPU,4,pgd/eps0.03,pgd,eps0.03,20,110,89,56,5,34,34,33,75,17,8.928571428571429,3.8741577263088285,19.256239856643496,30.909090909090907,38.20224719101123,37.07865168539326,1.1235955056179705,68.18181818181817,19.101123595505616
NPU,4,pgd/eps0.03,pgd,eps0.03,30,110,89,56,6,36,36,33,81,9,10.714285714285714,5.003867458119086,21.468686751661398,32.72727272727273,40.44943820224719,37.07865168539326,3.3707865168539257,73.63636363636363,10.112359550561797
NPU,4,pgd/eps0.03,pgd,eps0.03,40,110,89,56,5,36,36,33,88,3,8.928571428571429,3.8741577263088285,19.256239856643496,32.72727272727273,40.44943820224719,37.07865168539326,3.3707865168539257,80.0,3.3707865168539324
NPU,4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,10,110,89,56,12,32,30,33,35,56,21.428571428571427,12.7057803147445,33.81971365600494,29.09090909090909,33.70786516853933,37.07865168539326,-3.370786516853933,31.818181818181817,62.92134831460674
NPU,4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,20,110,89,56,5,35,33,33,75,17,8.928571428571429,3.8741577263088285,19.256239856643496,31.818181818181817,37.07865168539326,37.07865168539326,0.0,68.18181818181817,19.101123595505616
NPU,4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,30,110,89,56,5,37,37,33,81,9,8.928571428571429,3.8741577263088285,19.256239856643496,33.63636363636363,41.57303370786517,37.07865168539326,4.49438202247191,73.63636363636363,10.112359550561797
NPU,4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,40,110,89,56,3,37,36,33,88,3,5.357142857142857,1.838544792866792,14.607539536429218,33.63636363636363,40.44943820224719,37.07865168539326,3.3707865168539257,80.0,3.3707865168539324
NPU,4,difgsm/eps0.03_default,difgsm,eps0.03_default,10,110,89,52,13,33,32,37,35,56,25.0,15.233011761438863,38.20671775920523,30.0,35.95505617977528,41.57303370786517,-5.617977528089888,31.818181818181817,62.92134831460674
NPU,4,difgsm/eps0.03_default,difgsm,eps0.03_default,20,110,89,52,2,29,28,37,75,17,3.8461538461538463,1.0611488322077554,12.981428744365978,26.36363636363636,31.46067415730337,41.57303370786517,-10.112359550561802,68.18181818181817,19.101123595505616
NPU,4,difgsm/eps0.03_default,difgsm,eps0.03_default,30,110,89,52,2,32,31,37,81,9,3.8461538461538463,1.0611488322077554,12.981428744365978,29.09090909090909,34.831460674157306,41.57303370786517,-6.741573033707866,73.63636363636363,10.112359550561797
NPU,4,difgsm/eps0.03_default,difgsm,eps0.03_default,40,110,89,52,3,33,32,37,88,3,5.769230769230769,1.9813812690573196,15.642755575159178,30.0,35.95505617977528,41.57303370786517,-5.617977528089888,80.0,3.3707865168539324
NPU,4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,10,110,89,56,13,33,31,33,35,56,23.214285714285715,14.09924724565329,35.76840335192431,30.0,34.831460674157306,37.07865168539326,-2.247191011235955,31.818181818181817,62.92134831460674
NPU,4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,20,110,89,56,6,37,35,33,75,17,10.714285714285714,5.003867458119086,21.468686751661398,33.63636363636363,39.325842696629216,37.07865168539326,2.247191011235955,68.18181818181817,19.101123595505616
NPU,4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,30,110,89,56,4,38,36,33,81,9,7.142857142857142,2.8125581246379636,16.975682831486203,34.54545454545455,40.44943820224719,37.07865168539326,3.3707865168539257,73.63636363636363,10.112359550561797
NPU,4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,40,110,89,56,5,39,38,33,88,3,8.928571428571429,3.8741577263088285,19.256239856643496,35.45454545454545,42.69662921348314,37.07865168539326,5.617977528089881,80.0,3.3707865168539324
NPU,4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,10,110,89,54,13,33,31,35,35,56,24.074074074074073,14.644154703850742,36.94777912923824,30.0,34.831460674157306,39.325842696629216,-4.49438202247191,31.818181818181817,62.92134831460674
NPU,4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,20,110,89,54,5,36,34,35,75,17,9.25925925925926,4.0200542070567336,19.91012753065453,32.72727272727273,38.20224719101123,39.325842696629216,-1.1235955056179847,68.18181818181817,19.101123595505616
NPU,4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,30,110,89,54,4,38,37,35,81,9,7.4074074074074066,2.9181055323684175,17.554357193420632,34.54545454545455,41.57303370786517,39.325842696629216,2.247191011235955,73.63636363636363,10.112359550561797
NPU,4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,40,110,89,54,4,39,38,35,88,3,7.4074074074074066,2.9181055323684175,17.554357193420632,35.45454545454545,42.69662921348314,39.325842696629216,3.3707865168539257,80.0,3.3707865168539324
NPU,4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,10,110,89,57,15,35,32,32,35,56,26.31578947368421,16.645642421847707,38.97682641526373,31.818181818181817,35.95505617977528,35.95505617977528,0.0,31.818181818181817,62.92134831460674
NPU,4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,20,110,89,57,8,38,35,32,75,17,14.035087719298245,7.2871892271282865,25.3247078958928,34.54545454545455,39.325842696629216,35.95505617977528,3.370786516853933,68.18181818181817,19.101123595505616
NPU,4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,30,110,89,57,5,36,36,32,81,9,8.771929824561402,3.805111076663829,18.945112454604246,32.72727272727273,40.44943820224719,35.95505617977528,4.494382022471903,73.63636363636363,10.112359550561797
NPU,4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,40,110,89,57,5,36,36,32,88,3,8.771929824561402,3.805111076663829,18.945112454604246,32.72727272727273,40.44943820224719,35.95505617977528,4.494382022471903,80.0,3.3707865168539324
NPU,4,tpgd/eps0.03_default,tpgd,eps0.03_default,10,110,89,33,7,36,31,56,35,56,21.21212121212121,10.67588656643618,37.75197758712936,32.72727272727273,34.831460674157306,62.92134831460674,-28.089887640449433,31.818181818181817,62.92134831460674
NPU,4,tpgd/eps0.03_default,tpgd,eps0.03_default,20,110,89,33,4,56,52,56,75,17,12.121212121212121,4.816083267584231,27.32584325026516,50.90909090909091,58.42696629213483,62.92134831460674,-4.49438202247191,68.18181818181817,19.101123595505616
NPU,4,tpgd/eps0.03_default,tpgd,eps0.03_default,30,110,89,33,3,57,55,56,81,9,9.090909090909092,3.140337104926305,23.572943534351033,51.81818181818182,61.79775280898876,62.92134831460674,-1.1235955056179776,73.63636363636363,10.112359550561797
NPU,4,tpgd/eps0.03_default,tpgd,eps0.03_default,40,110,89,33,2,57,55,56,88,3,6.0606060606060606,1.6780530429070948,19.606581717798193,51.81818181818182,61.79775280898876,62.92134831460674,-1.1235955056179776,80.0,3.3707865168539324
NPU,4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,10,110,89,52,14,31,31,37,35,56,26.923076923076923,16.768810035825872,40.25247875246099,28.18181818181818,34.831460674157306,41.57303370786517,-6.741573033707866,31.818181818181817,62.92134831460674
NPU,4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,20,110,89,52,16,45,44,37,75,17,30.76923076923077,19.91456239135352,44.269844932218874,40.909090909090914,49.43820224719101,41.57303370786517,7.865168539325836,68.18181818181817,19.101123595505616
NPU,4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,30,110,89,52,18,47,46,37,81,9,34.61538461538461,23.150828073938616,48.19669778491929,42.72727272727273,51.68539325842697,41.57303370786517,10.112359550561798,73.63636363636363,10.112359550561797
NPU,4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,40,110,89,52,19,48,48,37,88,3,36.53846153846153,24.80051371130184,50.12857141519882,43.63636363636363,53.93258426966292,41.57303370786517,12.359550561797747,80.0,3.3707865168539324
NPU,4,deepfool/package_default,deepfool,package_default,10,110,89,44,15,33,33,45,35,56,34.090909090909086,21.875632628639945,48.86113202806049,30.0,37.07865168539326,50.56179775280899,-13.483146067415731,31.818181818181817,62.92134831460674
NPU,4,deepfool/package_default,deepfool,package_default,20,110,89,44,18,48,46,45,75,17,40.909090909090914,27.687643879006828,55.59050735339343,43.63636363636363,51.68539325842697,50.56179775280899,1.1235955056179776,68.18181818181817,19.101123595505616
NPU,4,deepfool/package_default,deepfool,package_default,30,110,89,44,21,50,50,45,81,9,47.72727272727273,33.75475794427176,62.0647798638283,45.45454545454545,56.17977528089888,50.56179775280899,5.617977528089888,73.63636363636363,10.112359550561797
NPU,4,deepfool/package_default,deepfool,package_default,40,110,89,44,20,52,51,45,88,3,45.45454545454545,31.705007786853614,59.9340678293465,47.27272727272727,57.30337078651685,50.56179775280899,6.7415730337078585,80.0,3.3707865168539324
NPU,4,fab/eps0.005,fab,eps0.005,10,110,89,7,5,35,33,82,35,56,71.42857142857143,35.892909014821264,91.77828342909844,31.818181818181817,37.07865168539326,92.13483146067416,-55.0561797752809,31.818181818181817,62.92134831460674
NPU,4,fab/eps0.005,fab,eps0.005,20,110,89,7,4,75,72,82,75,17,57.14285714285714,25.04542304090258,84.17830777373732,68.18181818181817,80.89887640449437,92.13483146067416,-11.23595505617979,68.18181818181817,19.101123595505616
NPU,4,fab/eps0.005,fab,eps0.005,30,110,89,7,4,80,79,82,81,9,57.14285714285714,25.04542304090258,84.17830777373732,72.72727272727273,88.76404494382022,92.13483146067416,-3.37078651685394,73.63636363636363,10.112359550561797
NPU,4,fab/eps0.005,fab,eps0.005,40,110,89,7,6,86,84,82,88,3,85.71428571428571,48.68654966809701,97.43210440510252,78.18181818181819,94.3820224719101,92.13483146067416,2.247191011235941,80.0,3.3707865168539324
NPU,4,fab/eps0.01,fab,eps0.01,10,110,89,11,8,35,33,78,35,56,72.72727272727273,43.43497069897537,90.25411942607853,31.818181818181817,37.07865168539326,87.64044943820225,-50.56179775280899,31.818181818181817,62.92134831460674
NPU,4,fab/eps0.01,fab,eps0.01,20,110,89,11,7,75,72,78,75,17,63.63636363636363,35.37967768916373,84.83377638586862,68.18181818181817,80.89887640449437,87.64044943820225,-6.74157303370788,68.18181818181817,19.101123595505616
NPU,4,fab/eps0.01,fab,eps0.01,30,110,89,11,7,77,76,78,81,9,63.63636363636363,35.37967768916373,84.83377638586862,70.0,85.39325842696628,87.64044943820225,-2.2471910112359694,73.63636363636363,10.112359550561797
NPU,4,fab/eps0.01,fab,eps0.01,40,110,89,11,8,83,81,78,88,3,72.72727272727273,43.43497069897537,90.25411942607853,75.45454545454545,91.01123595505618,87.64044943820225,3.3707865168539257,80.0,3.3707865168539324
NPU,4,fab/eps0.03,fab,eps0.03,10,110,89,30,13,33,33,59,35,56,43.333333333333336,27.37723743061511,60.80299045459127,30.0,37.07865168539326,66.29213483146067,-29.21348314606741,31.818181818181817,62.92134831460674
NPU,4,fab/eps0.03,fab,eps0.03,20,110,89,30,15,63,61,59,75,17,50.0,33.15385122717377,66.84614877282624,57.27272727272727,68.53932584269663,66.29213483146067,2.247191011235955,68.18181818181817,19.101123595505616
NPU,4,fab/eps0.03,fab,eps0.03,30,110,89,30,16,64,63,59,81,9,53.333333333333336,36.142013281525045,69.76787277587178,58.18181818181818,70.78651685393258,66.29213483146067,4.49438202247191,73.63636363636363,10.112359550561797
NPU,4,fab/eps0.03,fab,eps0.03,40,110,89,30,16,67,66,59,88,3,53.333333333333336,36.142013281525045,69.76787277587178,60.909090909090914,74.15730337078652,66.29213483146067,7.86516853932585,80.0,3.3707865168539324
NPU,4,square/eps0.03_default,square,eps0.03_default,10,110,89,41,12,32,31,48,35,56,29.268292682926827,17.60901763305888,44.47975707613973,29.09090909090909,34.831460674157306,53.93258426966292,-19.101123595505612,31.818181818181817,62.92134831460674
NPU,4,square/eps0.03_default,square,eps0.03_default,20,110,89,41,11,45,44,48,75,17,26.82926829268293,15.694805281336684,41.933825276002935,40.909090909090914,49.43820224719101,53.93258426966292,-4.49438202247191,68.18181818181817,19.101123595505616
NPU,4,square/eps0.03_default,square,eps0.03_default,30,110,89,41,14,49,47,48,81,9,34.146341463414636,21.55861736664346,49.450445646273124,44.54545454545455,52.80898876404494,53.93258426966292,-1.1235955056179776,73.63636363636363,10.112359550561797
NPU,4,square/eps0.03_default,square,eps0.03_default,40,110,89,41,19,55,54,48,88,3,46.34146341463415,32.05599911818589,61.253784654025644,50.0,60.67415730337079,53.93258426966292,6.741573033707873,80.0,3.3707865168539324
NPU,4,apgd/eps0.03_default,apgd,eps0.03_default,10,110,89,55,13,35,32,34,35,56,23.636363636363637,14.366521587457488,36.348618721439614,31.818181818181817,35.95505617977528,38.20224719101123,-2.247191011235948,31.818181818181817,62.92134831460674
NPU,4,apgd/eps0.03_default,apgd,eps0.03_default,20,110,89,55,3,38,36,34,75,17,5.454545454545454,1.872287596750008,14.853294304489928,34.54545454545455,40.44943820224719,38.20224719101123,2.247191011235955,68.18181818181817,19.101123595505616
NPU,4,apgd/eps0.03_default,apgd,eps0.03_default,30,110,89,55,3,35,35,34,81,9,5.454545454545454,1.872287596750008,14.853294304489928,31.818181818181817,39.325842696629216,38.20224719101123,1.1235955056179847,73.63636363636363,10.112359550561797
NPU,4,apgd/eps0.03_default,apgd,eps0.03_default,40,110,89,55,2,35,35,34,88,3,3.6363636363636362,1.0029330855724925,12.32369297490173,31.818181818181817,39.325842696629216,38.20224719101123,1.1235955056179847,80.0,3.3707865168539324
NPU,4,apgdt/eps0.03_default,apgdt,eps0.03_default,10,110,89,56,12,32,31,33,35,56,21.428571428571427,12.7057803147445,33.81971365600494,29.09090909090909,34.831460674157306,37.07865168539326,-2.247191011235955,31.818181818181817,62.92134831460674
NPU,4,apgdt/eps0.03_default,apgdt,eps0.03_default,20,110,89,56,6,39,38,33,75,17,10.714285714285714,5.003867458119086,21.468686751661398,35.45454545454545,42.69662921348314,37.07865168539326,5.617977528089881,68.18181818181817,19.101123595505616
NPU,4,apgdt/eps0.03_default,apgdt,eps0.03_default,30,110,89,56,5,38,36,33,81,9,8.928571428571429,3.8741577263088285,19.256239856643496,34.54545454545455,40.44943820224719,37.07865168539326,3.3707865168539257,73.63636363636363,10.112359550561797
NPU,4,apgdt/eps0.03_default,apgdt,eps0.03_default,40,110,89,56,5,38,37,33,88,3,8.928571428571429,3.8741577263088285,19.256239856643496,34.54545454545455,41.57303370786517,37.07865168539326,4.49438202247191,80.0,3.3707865168539324
NPU,4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,10,110,89,60,12,33,31,29,35,56,20.0,11.828389736858965,31.782046091817012,30.0,34.831460674157306,32.58426966292135,2.247191011235955,31.818181818181817,62.92134831460674
NPU,4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,20,110,89,60,4,36,33,29,75,17,6.666666666666667,2.6228274143197923,15.925579893767722,32.72727272727273,37.07865168539326,32.58426966292135,4.49438202247191,68.18181818181817,19.101123595505616
NPU,4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,30,110,89,60,7,36,35,29,81,9,11.666666666666666,5.767647403450049,22.17902059985814,32.72727272727273,39.325842696629216,32.58426966292135,6.741573033707866,73.63636363636363,10.112359550561797
NPU,4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,40,110,89,60,6,36,35,29,88,3,10.0,4.664219945723587,20.149694492511045,32.72727272727273,39.325842696629216,32.58426966292135,6.741573033707866,80.0,3.3707865168539324
